full_trajectory_uncertainty,id_0,id_1,id_2,id_3,x0,y0,x1,y1,x2,y2,x3,y3,p0_1,p1_2,p2_3,p0-2,p0-3,p1-3,nr_cells0,nr_cells1,nr_cells2,nr_cells3
0.753,318,318,318,318,318.696,282.54,331.669,284.507,327.1,279.374,324.06,270.305,0.758,0.723,0.777,0.741,0.753,0.75,0,0,0,0
0.595,319,319,319,319,272.809,226.165,276.675,228.571,274.963,245.43,273.339,250.191,0.48,0.664,0.641,0.572,0.595,0.652,0,0,0,0
0.467,320,320,1521,1521,97.032,13.376,99.476,15.348,63.788,11.81,62.611,12.988,0.813,0.04,0.548,0.426,0.467,0.294,0,0,0,0
0.488,321,321,321,321,327.436,29.447,333.391,24.572,336.121,22.828,335.888,23.061,0.519,0.378,0.566,0.448,0.488,0.472,0,0,0,0
0.695,322,322,322,322,339.968,76.45,340.092,80.141,330.071,82.121,327.994,71.992,0.752,0.677,0.655,0.715,0.695,0.666,0,0,0,0
0.766,323,323,323,323,418.433,263.242,416.0,265.857,415.914,265.811,418.375,264.921,0.842,0.69,0.766,0.766,0.766,0.728,1,1,1,1
0.781,324,324,324,324,375.011,168.897,369.925,166.456,382.547,157.666,375.672,160.917,0.802,0.819,0.721,0.81,0.781,0.77,0,0,0,0
0.516,325,325,325,325,343.106,374.943,345.9,376.21,348.362,372.28,348.545,372.149,0.356,0.736,0.455,0.546,0.516,0.596,0,0,0,0
0.754,326,326,326,326,55.663,401.953,55.531,401.761,51.944,402.882,49.066,406.243,0.733,0.865,0.665,0.799,0.754,0.765,0,0,0,0
0.793,327,327,327,327,347.204,63.214,349.873,66.004,356.119,70.323,349.072,67.825,0.874,0.778,0.726,0.826,0.793,0.752,0,0,0,0
0.543,328,328,1521,1521,110.977,13.941,111.275,10.05,63.788,11.81,62.611,12.988,0.866,0.215,0.548,0.54,0.543,0.381,0,0,0,0
0.746,329,329,329,329,96.795,210.68,81.869,223.493,78.947,233.86,84.505,245.564,0.737,0.827,0.673,0.782,0.746,0.75,0,0,0,0
0.759,330,330,330,330,317.83,84.32,315.182,84.002,304.579,85.431,294.07,73.284,0.895,0.741,0.641,0.818,0.759,0.691,0,0,0,0
0.638,331,331,331,331,158.129,227.774,144.484,174.426,133.344,177.223,137.213,175.902,0.646,0.589,0.679,0.618,0.638,0.634,1,1,1,1
0.779,332,332,332,332,401.891,76.315,397.979,73.049,397.813,70.493,396.988,70.898,0.818,0.801,0.718,0.81,0.779,0.76,0,0,0,0
0.651,333,333,333,333,162.104,143.875,131.72,139.676,114.248,130.93,112.294,124.787,0.575,0.639,0.738,0.607,0.651,0.689,0,0,0,0
0.653,334,334,334,334,159.376,460.534,153.208,464.767,151.218,462.542,151.925,461.03,0.596,0.793,0.569,0.694,0.653,0.681,0,0,0,0
0.71,335,335,335,335,377.985,267.475,369.64,264.235,358.857,267.828,353.894,261.224,0.72,0.729,0.681,0.724,0.71,0.705,1,1,1,1
0.678,336,336,336,336,211.659,193.911,217.225,162.992,225.382,146.464,232.226,162.682,0.756,0.589,0.689,0.673,0.678,0.639,0,0,0,0
0.707,337,337,337,337,274.989,185.625,272.203,160.866,283.426,151.041,289.092,153.096,0.73,0.579,0.812,0.655,0.707,0.696,0,0,0,0
0.501,338,338,338,338,368.071,122.094,358.335,127.867,355.306,115.773,346.131,126.26,0.624,0.482,0.397,0.553,0.501,0.44,0,0,0,0
0.723,339,339,339,339,328.431,481.13,328.348,480.185,328.348,480.185,328.348,480.185,0.673,0.75,0.747,0.711,0.723,0.748,0,0,0,0
0.867,340,340,340,340,245.785,426.637,247.53,428.658,247.742,424.725,248.615,423.669,0.849,0.911,0.843,0.88,0.867,0.877,2,2,2,2
0.736,341,341,341,341,105.562,281.808,114.333,290.268,130.669,287.506,141.19,287.788,0.805,0.756,0.646,0.781,0.736,0.701,0,0,0,0
0.666,342,342,342,342,379.91,246.707,379.931,242.889,388.337,251.467,390.183,251.567,0.687,0.611,0.701,0.649,0.666,0.656,1,1,1,1
0.798,345,345,345,345,407.615,109.105,406.567,116.072,413.645,113.962,412.922,109.949,0.867,0.795,0.733,0.831,0.798,0.764,0,0,0,0
0.712,347,347,347,347,414.929,165.519,420.104,162.841,436.03,161.846,443.262,156.691,0.659,0.664,0.813,0.662,0.712,0.738,0,0,0,0
0.467,348,348,348,348,477.449,316.972,477.775,319.99,477.746,320.009,477.746,320.009,0.628,0.322,0.451,0.475,0.467,0.386,1,1,1,1
0.798,349,349,349,349,85.102,217.184,83.357,209.789,74.411,218.286,75.706,220.153,0.845,0.747,0.802,0.796,0.798,0.775,0,0,0,0
0.547,350,350,350,350,175.354,477.235,176.253,484.325,168.47,480.391,168.534,479.19,0.673,0.464,0.503,0.568,0.547,0.483,0,0,0,0
0.743,351,351,351,351,292.768,191.52,283.707,187.848,282.528,212.965,283.694,194.459,0.794,0.694,0.742,0.744,0.743,0.718,2,2,2,2
0.649,352,352,352,352,26.55,215.576,29.258,215.943,28.667,216.551,23.418,220.797,0.597,0.638,0.71,0.618,0.649,0.674,1,1,1,1
0.686,353,353,353,353,371.53,138.162,359.557,143.918,362.881,134.299,367.825,146.133,0.758,0.692,0.606,0.725,0.686,0.649,0,0,0,0
0.638,354,354,354,354,465.609,36.613,460.472,31.988,454.474,27.67,455.321,29.869,0.64,0.618,0.656,0.629,0.638,0.637,1,1,1,1
0.651,355,355,355,355,257.483,331.723,260.702,344.159,253.26,348.633,251.085,336.114,0.616,0.661,0.675,0.639,0.651,0.668,0,0,0,0
0.644,356,356,356,356,415.024,159.744,413.238,156.25,418.43,160.29,426.734,159.789,0.765,0.595,0.572,0.68,0.644,0.584,0,0,0,0
0.747,357,357,357,357,284.352,112.405,284.429,113.806,295.582,96.013,303.211,101.646,0.787,0.717,0.735,0.752,0.747,0.726,0,0,0,0
0.701,358,358,358,358,459.179,419.553,459.179,419.553,459.179,419.553,459.179,419.553,0.687,0.724,0.69,0.706,0.701,0.707,0,0,0,0
0.576,359,359,359,359,264.171,486.436,264.19,486.389,264.489,486.384,265.088,486.408,0.613,0.541,0.574,0.577,0.576,0.558,0,0,0,0
0.73,360,360,360,360,132.388,191.542,113.649,168.372,116.509,155.343,119.277,157.609,0.743,0.688,0.758,0.716,0.73,0.723,0,0,0,0
0.562,361,361,361,361,249.92,374.046,251.79,373.006,261.723,369.24,265.622,362.917,0.548,0.7,0.437,0.624,0.562,0.568,0,0,0,0
0.741,363,363,363,363,241.915,226.541,262.586,234.778,252.022,240.861,247.488,235.978,0.755,0.755,0.714,0.755,0.741,0.734,0,0,0,0
0.609,365,365,365,365,287.731,323.629,291.146,324.613,288.161,339.749,290.98,353.159,0.63,0.637,0.56,0.633,0.609,0.598,0,0,0,0
0.713,366,366,366,366,69.859,448.786,64.749,452.022,64.295,452.127,63.924,455.2,0.63,0.82,0.69,0.725,0.713,0.755,0,0,0,0
0.737,367,367,367,367,345.362,147.209,338.225,144.877,325.665,151.647,311.32,170.369,0.776,0.709,0.726,0.742,0.737,0.717,0,0,0,0
0.781,368,368,368,368,263.803,395.223,266.189,394.819,262.359,398.361,253.923,403.903,0.819,0.771,0.752,0.795,0.781,0.761,1,1,1,1
0.676,369,369,369,369,167.789,85.125,162.709,78.958,160.226,70.83,167.245,68.882,0.679,0.675,0.673,0.677,0.676,0.674,1,1,1,1
0.543,370,370,370,370,195.05,161.585,189.034,146.749,204.106,145.917,242.713,165.702,0.666,0.503,0.462,0.584,0.543,0.482,0,0,0,0
0.709,371,371,371,371,340.062,49.916,343.717,53.293,348.91,51.283,345.34,50.776,0.748,0.722,0.658,0.735,0.709,0.69,0,0,0,0
0.592,372,372,372,372,128.019,71.917,125.215,77.316,108.963,82.526,98.656,83.479,0.703,0.539,0.534,0.621,0.592,0.537,0,0,0,0
0.739,373,373,373,373,99.763,193.685,98.354,171.759,90.403,164.898,91.611,164.904,0.774,0.652,0.79,0.713,0.739,0.721,0,0,0,0
0.327,374,374,374,153,487.441,67.038,484.219,71.766,486.083,72.332,430.238,20.596,0.381,0.509,0.091,0.445,0.327,0.3,0,0,0,0
0.486,375,375,375,375,478.957,146.938,478.957,146.938,478.029,146.915,478.029,146.915,0.356,0.377,0.727,0.366,0.486,0.552,0,0,0,0
0.743,376,376,376,376,134.622,189.459,138.25,164.016,129.132,181.57,125.155,173.668,0.813,0.697,0.718,0.755,0.743,0.708,0,0,0,0
0.828,377,377,377,377,351.479,81.633,351.292,82.983,338.924,89.984,332.531,89.563,0.975,0.807,0.702,0.891,0.828,0.755,1,1,1,1
0.603,378,378,378,378,217.234,252.384,247.211,230.824,255.208,236.938,253.019,229.002,0.557,0.599,0.652,0.578,0.603,0.626,0,0,0,0
0.564,380,380,380,380,328.325,135.714,321.569,137.746,326.767,140.236,333.187,160.084,0.777,0.477,0.437,0.627,0.564,0.457,0,0,0,0
0.622,381,381,381,381,203.476,300.388,199.889,300.478,197.181,292.064,187.144,283.037,0.505,0.69,0.67,0.597,0.622,0.68,0,0,0,0
0.499,382,382,382,382,450.38,235.044,442.847,234.825,444.606,238.966,446.482,241.042,0.524,0.523,0.452,0.523,0.499,0.487,0,0,0,0
0.737,383,383,383,383,71.613,346.189,72.156,345.361,74.883,352.46,72.637,356.675,0.724,0.706,0.781,0.715,0.737,0.743,0,0,0,0
0.654,384,384,384,384,230.906,325.369,226.946,335.753,230.815,338.353,234.106,336.852,0.611,0.613,0.737,0.612,0.654,0.675,0,0,0,0
0.78,385,385,385,385,50.535,291.693,52.546,293.903,50.482,300.551,44.782,300.189,0.794,0.683,0.863,0.738,0.78,0.773,0,0,0,0
0.558,386,386,386,386,78.616,306.483,78.62,307.284,88.218,300.874,99.169,298.619,0.636,0.53,0.51,0.583,0.558,0.52,0,0,0,0
0.679,387,387,387,387,245.097,413.16,246.745,419.395,239.122,416.278,236.969,411.278,0.614,0.634,0.788,0.624,0.679,0.711,0,0,0,0
